skill,sub_skill,level,prompt_text,options,correct_answer,explanation
WRITING,COHERENCE,BEGINNER,Put these sentences in the best order: 1. He hung the wet painting to dry. 2. Turi dipped his brush in blue paint. 3. He painted a big blue sky. Which order makes a good story?,"{""A"": ""1, 2, 3"", ""B"": ""2, 3, 1"", ""C"": ""3, 1, 2"", ""D"": ""2, 1, 3""}","""B""","Turi dips the brush first (2), paints the sky (3), and hangs the painting to dry last (1). A painting cannot be hung to dry before it is painted."
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'Speak politely, ___ people will like talking to you.'","{""A"": ""but"", ""B"": ""or"", ""C"": ""and"", ""D"": ""because""}","""C""",And' links the good habit to its good result. 'Or' would wrongly turn the sentence into a warning.
WRITING,COHERENCE,BEGINNER,Read the paragraph: '___. Fill the bottle with clean water. Keep it in your school bag. Drink from it during break time.' Which is the best FIRST sentence?,"{""A"": ""Always carry a water bottle to school."", ""B"": ""The circus has a lion."", ""C"": ""My grandma knits sweaters."", ""D"": ""The stars are far away.""}","""A""","The steps are all about a school water bottle, so the opening should introduce that advice. The other openings do not match the steps."
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'Look at the twin babies! ___ are wearing the same caps.',"{""A"": ""He"", ""B"": ""They"", ""C"": ""It"", ""D"": ""She""}","""B""",They' refers to the two babies together. 'He' or 'she' would point to only one baby.
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'The shop was closed, ___ we came back home.'","{""A"": ""or"", ""B"": ""because"", ""C"": ""but"", ""D"": ""so""}","""D""",So' shows the result: the closed shop made us return home. 'Because' would only fit if the sentence were turned around.
WRITING,COHERENCE,BEGINNER,Read the sentence: 'A strong wind blew through the village.' Which sentence best comes next?,"{""A"": ""Leaves and papers flew everywhere."", ""B"": ""The cup is full."", ""C"": ""Rabbits eat carrots."", ""D"": ""My belt is brown.""}","""A""","Leaves and papers flying is the direct effect of the strong wind, so it continues the scene; the other options are unrelated."
WRITING,COHERENCE,BEGINNER,Read the paragraph: 'The clock tower stands in the town square. Its bells ring every hour. Bananas grow in bunches. People check the time from far away.' Which sentence does NOT belong?,"{""A"": ""The clock tower stands in the town square."", ""B"": ""Its bells ring every hour."", ""C"": ""Bananas grow in bunches."", ""D"": ""People check the time from far away.""}","""C""",The paragraph describes the clock tower; the fact about bananas is a different topic and breaks the flow.
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'Tara wanted juice, ___ the fridge was empty.'","{""A"": ""so"", ""B"": ""but"", ""C"": ""because"", ""D"": ""or""}","""B""",But' shows the contrast between wanting juice and finding none. 'So' would wrongly make the empty fridge a result of her wish.
WRITING,COHERENCE,BEGINNER,Put these sentences in the best order: 1. They cheered as it lifted into the sky. 2. The children lit the paper lantern. 3. They held it up carefully. Which order makes a good story?,"{""A"": ""1, 2, 3"", ""B"": ""3, 2, 1"", ""C"": ""2, 1, 3"", ""D"": ""2, 3, 1""}","""D""","The children first light the lantern (2), then hold it up (3), and cheer as it rises last (1). It cannot lift into the sky before it is lit."
WRITING,COHERENCE,BEGINNER,Read the sentence: 'The cat knocked the glass off the table.' Which sentence best comes next?,"{""A"": ""The hill is green."", ""B"": ""Stamps are small."", ""C"": ""Water spilled all over the floor."", ""D"": ""My uncle sings well.""}","""C""","The spilled water is the direct result of the glass falling, so it continues the story; the other sentences are unrelated."
WRITING,COHERENCE,BEGINNER,Read the paragraph: '___. He carries a big bag of tools. He climbs tall poles. He fixes the broken wires.' Which is the best FIRST sentence?,"{""A"": ""The electrician came to our street."", ""B"": ""The baker makes soft buns."", ""C"": ""My sister likes puzzles."", ""D"": ""The pond is full of fish.""}","""A""","Tools, tall poles, and wires all describe an electrician's work, so the opening must introduce him. A baker does not climb poles."
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'The stars came out ___ the sun went down.',"{""A"": ""but"", ""B"": ""or"", ""C"": ""so"", ""D"": ""after""}","""D""","After' shows the time order: first the sun sets, then the stars appear. 'But' and 'or' do not show time."
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'Dadi told us a long story. We enjoyed every part of ___.',"{""A"": ""her"", ""B"": ""it"", ""C"": ""them"", ""D"": ""him""}","""B""","It' refers back to the story, the thing being enjoyed. 'Her' would wrongly point to Dadi instead of the story."
WRITING,COHERENCE,BEGINNER,Read the paragraph: 'The river flows past our village. Women wash clothes at its bank. My pencil box is new. Boys catch small fish there.' Which sentence does NOT belong?,"{""A"": ""The river flows past our village."", ""B"": ""Women wash clothes at its bank."", ""C"": ""My pencil box is new."", ""D"": ""Boys catch small fish there.""}","""C""",The paragraph is about life by the river; the sentence about the pencil box does not fit the scene.
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'Take a map, ___ you may lose your way in the hills.'","{""A"": ""or"", ""B"": ""and"", ""C"": ""because"", ""D"": ""so""}","""A""",Or' warns what could happen without the map: losing the way. 'And' would not show this warning.
WRITING,COHERENCE,BEGINNER,Read the sentence: 'The waiter brought a big pizza to our table.' Which sentence best comes next?,"{""A"": ""Snakes have no legs."", ""B"": ""We shared it happily."", ""C"": ""The lamp is off."", ""D"": ""Winter nights are long.""}","""B""","Sharing the pizza continues the story, and 'it' connects back to the pizza. The other options are unrelated facts."
WRITING,COHERENCE,BEGINNER,Put these sentences in the best order: 1. Soon a line of ants carried it away. 2. A sweet fell on the kitchen floor. 3. One small ant found it first. Which order makes a good story?,"{""A"": ""1, 3, 2"", ""B"": ""3, 2, 1"", ""C"": ""2, 1, 3"", ""D"": ""2, 3, 1""}","""D""","The sweet falls first (2), one ant finds it (3), and the line of ants carries it away last (1). The ants cannot carry it before it falls."
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'Nita passed the exam, ___ her parents were very happy.'","{""A"": ""so"", ""B"": ""or"", ""C"": ""but"", ""D"": ""because""}","""A""",So' shows the result: passing the exam made the parents happy. 'But' would wrongly suggest their happiness was a surprise.
WRITING,COHERENCE,BEGINNER,Read the paragraph: 'The school organized a tree-planting day. Every student planted one small tree. They watered the young plants. ___' Which is the best LAST sentence?,"{""A"": ""The chalk is white."", ""B"": ""My cap flew away."", ""C"": ""In a few years, the school will be full of green trees."", ""D"": ""The gate is made of iron.""}","""C""",The closing sentence should look ahead to the result of the planting: a green school. The other options are unrelated.
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'Father bought a new table. The workers carried ___ into the house.',"{""A"": ""them"", ""B"": ""it"", ""C"": ""him"", ""D"": ""us""}","""B""","It' refers back to the table, one thing. 'Them' would wrongly suggest more than one table."
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'We could not play outside ___ of the heavy rain.',"{""A"": ""so"", ""B"": ""but"", ""C"": ""or"", ""D"": ""because""}","""D""",Because of' gives the reason for staying inside: the heavy rain. 'So' and 'but' do not fit with 'of'.
WRITING,COHERENCE,BEGINNER,Read the sentence: 'The magician pulled a rabbit out of his hat.' Which sentence best comes next?,"{""A"": ""The crowd clapped in wonder."", ""B"": ""Soap is slippery."", ""C"": ""The well is deep."", ""D"": ""Corn grows in fields.""}","""A""","The crowd clapping is the natural reaction to the magic trick, so it continues the scene; the other sentences are unrelated."
WRITING,COHERENCE,BEGINNER,Read the paragraph: 'Our flag flies high on Independence Day. The band plays the national song. The kitchen needs more salt. Students march in neat lines.' Which sentence does NOT belong?,"{""A"": ""Our flag flies high on Independence Day."", ""B"": ""The band plays the national song."", ""C"": ""The kitchen needs more salt."", ""D"": ""Students march in neat lines.""}","""C""",The paragraph describes an Independence Day celebration; the sentence about kitchen salt is completely off topic.
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'First we visited the fort, ___ we ate lunch by the lake.'","{""A"": ""because"", ""B"": ""but"", ""C"": ""or"", ""D"": ""then""}","""D""",Then' shows the second event following the first: the fort visit came before lunch. 'Because' and 'or' do not show this order.
WRITING,COHERENCE,BEGINNER,Put these sentences in the best order: 1. The doctor put a bandage on it. 2. Ronu fell off the swing. 3. His knee was bleeding a little. Which order makes a good story?,"{""A"": ""1, 2, 3"", ""B"": ""2, 3, 1"", ""C"": ""3, 2, 1"", ""D"": ""1, 3, 2""}","""B""","Ronu falls first (2), the knee bleeds (3), and the doctor bandages it last (1). A bandage cannot come before the fall."
WRITING,COHERENCE,BEGINNER,Read the paragraph: '___. Mix red and yellow paint together. Stir them well with a stick. You will get a bright new color.' Which is the best FIRST sentence?,"{""A"": ""The owl hooted at night."", ""B"": ""The bridge is long."", ""C"": ""Here is how to make orange paint."", ""D"": ""My socks have holes.""}","""C""","The steps describe mixing colors, so the opening should introduce making orange paint. The other openings have nothing to do with paint."
WRITING,COHERENCE,BEGINNER,"Choose the best word for the blank: 'Hold the puppy gently, ___ it is very small.'","{""A"": ""because"", ""B"": ""or"", ""C"": ""but"", ""D"": ""and""}","""A""",Because' gives the reason for being gentle: the puppy's small size. 'But' would wrongly make its size a contrast.
WRITING,COHERENCE,BEGINNER,Read the sentence: 'Meher opened the window in the morning.' Which sentence best comes next?,"{""A"": ""The chair is broken."", ""B"": ""Cool fresh air filled the room."", ""C"": ""The camel is tall."", ""D"": ""Ink is blue.""}","""B""","Fresh air coming in is the direct result of opening the window, so it continues the scene; the other options are unrelated."
WRITING,COHERENCE,BEGINNER,Read the paragraph: 'The potter shapes wet clay on his wheel. He dries the pots in the sun. He paints them with pretty designs. My cousin won a chess game.' Which sentence does NOT belong?,"{""A"": ""The potter shapes wet clay on his wheel."", ""B"": ""He dries the pots in the sun."", ""C"": ""He paints them with pretty designs."", ""D"": ""My cousin won a chess game.""}","""D""",The paragraph describes the potter's work; the sentence about the chess game is a different topic.
WRITING,COHERENCE,BEGINNER,Choose the best word for the blank: 'Count the stairs ___ you climb them.',"{""A"": ""as"", ""B"": ""but"", ""C"": ""so"", ""D"": ""because""}","""A""",As' shows the two actions happening at the same time: counting while climbing. 'So' and 'because' do not show time.
WRITING,COHERENCE,BEGINNER,Put these sentences in the best order: 1. The bell rang and the play began. 2. People found their seats. 3. The hall doors opened at six. Which order makes a good story?,"{""A"": ""1, 2, 3"", ""B"": ""2, 3, 1"", ""C"": ""3, 2, 1"", ""D"": ""3, 1, 2""}","""C""","The doors open first (3), people find their seats (2), and the play begins last (1). The play cannot start before the audience is inside."
